Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Burden Set,Chrom : Position,Chrom,Position,Details
LRAT,ENSG00000121207,0.336239368345999,0.220782827707406,0.618857485600926,0.0704748166048314,pLoF,4154744244,4,154744244,
WBP2,ENSG00000132471,0.336283173975938,0.207108184223064,0.857849013419196,-0.0822896098281166,pLoF,17075840723,17,75840723,
VAX2,ENSG00000116035,0.336316494513037,0.219508683039294,0.380512110551044,0.061194745687612,pLoF,2070900490,2,70900490,
PRMT1,ENSG00000126457,0.336381162973186,0.251482606984341,0.226090604569014,-0.114198234714035,pLoF,19049673646,19,49673646,
TAF1,ENSG00000147133,0.336413398425338,,,,pLoF,23071366247,X,71366247,
MMP7,ENSG00000137673,0.336420311717386,0.207437897851384,0.378571332922193,-0.0418969805502468,pLoF,11102520726,11,102520726,
FAM71E2,ENSG00000180043,0.336564635900352,0.196649246840149,0.614762736643344,0.0356919008493924,pLoF,19055353643,19,55353643,
RAB26,ENSG00000167964,0.336567187587018,0.202031260186469,0.900199745366558,-0.0432030347156701,pLoF,16002148668,16,2148668,
POU6F1,ENSG00000184271,0.336610974619438,,,,pLoF,12051190084,12,51190084,
ZP2,ENSG00000103310,0.336639056722854,0.197259428058189,0.619968407182538,-0.0420696409929347,pLoF,16021197368,16,21197368,
ZNF222,ENSG00000159885,0.336717894641043,0.243138891476127,0.308257476449496,-0.116285457096164,pLoF,19044025343,19,44025343,
LGALS4,ENSG00000171747,0.336751395871375,0.213698361029783,0.289940785244907,-0.0299548746857485,pLoF,19038801687,19,38801687,
SMIM4,ENSG00000168273,0.336879451030212,0.219532784668671,0.705981504786866,-0.0802301255658872,pLoF,3052532102,3,52532102,
FRMD4A,ENSG00000151474,0.337290457599862,0.225402720699311,0.439438389081959,-0.0580749364277366,pLoF,10013646924,10,13646924,
TIGIT,ENSG00000181847,0.337469434625126,0.225879210699835,0.337284944119353,-0.104475983810561,pLoF,3114294010,3,114294010,
IGFBP2,ENSG00000115457,0.33748015323874,,,,pLoF,2216633528,2,216633528,
KATNB1,ENSG00000140854,0.337484551413939,0.209750657728085,0.516517101943891,-0.0600365332662943,pLoF,16057730841,16,57730841,
OGDHL,ENSG00000197444,0.337559917260289,0.204425733495461,0.703268121720927,-0.0245555086706464,pLoF,10049735117,10,49735117,
TRPC1,ENSG00000144935,0.337771765440905,0.289895621729903,0.206929440724264,-0.0381048550418933,pLoF,3142724461,3,142724461,
TPSB2,ENSG00000197253,0.337806583921032,0.582944748715682,0.210332339372672,-0.0223247154900127,pLoF,16001223339,16,1223339,
FAM241A,ENSG00000174749,0.337808123734991,,,,pLoF,4112145462,4,112145462,
SLC39A14,ENSG00000104635,0.337849533320717,0.508005269710285,0.245072779408497,0.0806657555960071,pLoF,8022393123,8,22393123,
PTPRZ1,ENSG00000106278,0.337887148183432,0.218967134311197,0.76467321765352,0.106061637021577,pLoF,7121873417,7,121873417,
CHMP2B,ENSG00000083937,0.337889230023371,0.375054657836238,0.201561409196957,-0.0382595422074186,pLoF,3087227425,3,87227425,
MRPL19,ENSG00000115364,0.337895144079177,0.227917907311583,0.419697356927337,-0.0267267218096413,pLoF,2075646731,2,75646731,
OPRL1,ENSG00000125510,0.33798982433418,0.241283161858392,0.482451883301624,-0.0376660069517388,pLoF,20064076386,20,64076386,
GALNS,ENSG00000141012,0.337994557195429,0.198309806986066,0.833328927619616,0.0314163078504166,pLoF,16088809568,16,88809568,
NAA20,ENSG00000173418,0.337997981158086,0.393953929018447,0.227056821946999,-0.0346926684989732,pLoF,20020017279,20,20017279,
LDB2,ENSG00000169744,0.338151566925548,0.219163402690953,0.715196422689802,-0.105995585018089,pLoF,4016502537,4,16502537,
RASSF3,ENSG00000153179,0.33821839125857,0.530803546834338,0.219211278472205,0.0540125340574014,pLoF,12064610591,12,64610591,
PCDHGA3,ENSG00000254245,0.338294315133534,0.220369227212061,0.424649826138167,-0.0198594084006877,pLoF,5141338835,5,141338835,
DEF8,ENSG00000140995,0.338300639141905,0.204701390417136,0.391007942306632,-0.048940347869469,pLoF,16089948515,16,89948515,
JAG1,ENSG00000101384,0.338501378424958,0.253687492928987,0.448292110839781,-0.0880824999913401,pLoF,20010639450,20,10639450,
CACYBP,ENSG00000116161,0.338514273538226,0.206681078222062,0.856464603468294,-0.0583023984227332,pLoF,1175000060,1,175000060,
KCNQ3,ENSG00000184156,0.33869260785296,0.201768209986198,0.77947355798937,0.0588820882846816,pLoF,8132129164,8,132129164,
SOD2,ENSG00000112096,0.338699686035652,0.971979512198277,0.216150416467042,-0.0014590277183098,pLoF,6159682426,6,159682426,
GRIK3,ENSG00000163873,0.338718083795919,0.210824705134252,0.821700398424283,-0.0818110697448943,pLoF,1036801782,1,36801782,
FKRP,ENSG00000181027,0.338729386782062,0.212370126127195,0.721653180028112,-0.039328877891383,pLoF,19046746014,19,46746014,
APLNR,ENSG00000134817,0.338768657991072,0.29385223473,0.213360656067764,-0.0427109068323527,pLoF,11057235767,11,57235767,
LRWD1,ENSG00000161036,0.339161879902259,0.19785943324768,0.397545654607949,0.023718671337436,pLoF,7102464562,7,102464562,
SYNGAP1,ENSG00000197283,0.33919591164281,0.263576893252947,0.216172298021494,0.0535086811554627,pLoF,6033415062,6,33415062,
MEIOC,ENSG00000180336,0.339234296872417,0.212152278245247,0.770885468334343,-0.0621744770668302,pLoF,17044656537,17,44656537,
CILP2,ENSG00000160161,0.339481111611263,0.248123511759148,0.390127463406042,-0.0331877725454021,pLoF,19019533274,19,19533274,
TRIM61,ENSG00000183439,0.33950200871075,0.218232415663372,0.488741392893147,-0.0292025859378484,pLoF,4164956933,4,164956933,
PLXND1,ENSG00000004399,0.339512875835244,0.198523910336153,0.53023086545229,0.0412186081770413,pLoF,3129550691,3,129550691,
MORN3,ENSG00000139714,0.339578137939169,0.239476515061405,0.207114406453324,0.0306168021462171,pLoF,12121652662,12,121652662,
OR9Q1,ENSG00000186509,0.339769397532715,0.28385501815432,0.233528908139776,0.0617271423231672,pLoF,11058030929,11,58030929,
FOXF2,ENSG00000137273,0.339775165640577,0.220638676198971,0.83255009799812,-0.0299116375576437,pLoF,6001389910,6,1389910,
LCE3E,ENSG00000185966,0.340172921111587,,,,pLoF,1152565798,1,152565798,
AC026464.4,ENSG00000260914,0.3402223109716,0.215737172451795,0.745482816861255,-0.0712057733952835,pLoF,16069299517,16,69299517,
TIMP1,ENSG00000102265,0.340311579577108,0.247027180538574,0.475119090038743,0.141219834938004,pLoF,23047577457,X,47577457,
H2AW,ENSG00000181218,0.340377399605236,0.268089731025633,0.2290699444193,-0.110303873142885,pLoF,1228457295,1,228457295,
AC007998.2,ENSG00000267140,0.340638011534461,,,,pLoF,18035468290,18,35468290,
CD36,ENSG00000135218,0.340671013284455,0.199861142263547,0.999989056417513,-0.0131684859241572,pLoF,7080646654,7,80646654,
SLFN13,ENSG00000154760,0.34081401719478,0.209786135092975,0.288251329944509,0.024857055098917,pLoF,17035440499,17,35440499,
ORM1,ENSG00000229314,0.340834452758797,0.220076212588555,0.313093860020072,0.070541347911892,pLoF,9114323115,9,114323115,
DDX60L,ENSG00000181381,0.340921451193307,0.201141562530085,0.856229012083457,-0.0124477493378315,pLoF,4168358080,4,168358080,
TAS2R9,ENSG00000121381,0.340996195620697,,,,pLoF,12010805990,12,10805990,
JSRP1,ENSG00000167476,0.341159965376098,0.296344599951772,0.246751583005366,-0.0141274514607901,pLoF,19002247514,19,2247514,
BARHL2,ENSG00000143032,0.341205852354041,0.229694829720761,0.372729263330451,0.119660190575867,pLoF,1090712208,1,90712208,
RBM10,ENSG00000182872,0.341210703601864,0.253319113269861,0.469864130715865,-0.0430096019608027,pLoF,23047142206,X,47142206,
ACP1,ENSG00000143727,0.34127509922627,0.279274174921968,0.223640260853492,0.0373761394592976,pLoF,2000262511,2,262511,
ARHGAP24,ENSG00000138639,0.341287499623576,0.218501485544458,0.34067896707643,-0.0376048617416661,pLoF,4085570475,4,85570475,
FAM76A,ENSG00000009780,0.341512223290954,0.215038779221313,0.819691905060744,-0.0808798716049071,pLoF,1027726042,1,27726042,
SCAF11,ENSG00000139218,0.341574864523169,0.208412047486097,0.270696397774204,-0.0417967568951197,pLoF,12045921956,12,45921956,
HK2,ENSG00000159399,0.341707333642037,0.532862285079226,0.21601960600239,0.0439115464597928,pLoF,2074834509,2,74834509,
LCMT1,ENSG00000205629,0.341728416743522,0.221751369339977,0.755694008312591,0.105411736723887,pLoF,16025111845,16,25111845,
SCHIP1,ENSG00000151967,0.341761931665632,0.230111603573227,0.42012633448366,0.119578414255553,pLoF,3159839864,3,159839864,
ZSCAN9,ENSG00000137185,0.341883464550429,0.218182365362402,0.293023234248076,0.070829787279991,pLoF,6028227017,6,28227017,
C12orf29,ENSG00000133641,0.34196463147578,0.210632337766436,0.293459781230714,0.0267699605042801,pLoF,12088035564,12,88035564,
ANP32E,ENSG00000143401,0.342046957384535,0.701146293037436,0.220946886988958,0.0220393448787195,pLoF,1150220633,1,150220633,
SORBS1,ENSG00000095637,0.342071097376736,0.204866299281298,0.883934971212701,-0.030391572758812,pLoF,10095315020,10,95315020,
COPZ2,ENSG00000005243,0.342115651438588,0.728100917929682,0.214774785440174,0.0111226125784763,pLoF,17048026376,17,48026376,
KRBOX1,ENSG00000240747,0.342195128417649,0.248521951079968,0.459912832015087,0.14080971808577,pLoF,3042938853,3,42938853,
AC092042.3,ENSG00000273291,0.342195128417649,0.248521951079968,0.459912832015087,0.14080971808577,pLoF,3042938844,3,42938844,
ZMIZ1,ENSG00000108175,0.342244949331823,0.248574849048346,0.327322413638761,0.140717885870312,pLoF,10079201541,10,79201541,
ANGPTL3,ENSG00000132855,0.342301214175736,0.223504169350722,0.654170892754782,-0.0169864836882072,pLoF,1062597479,1,62597479,
ITM2C,ENSG00000135916,0.342316233245572,0.207676023479302,0.805103791298355,0.0687614212403861,pLoF,2230864889,2,230864889,
STOX2,ENSG00000173320,0.342433386772742,0.236725574443171,0.516522220453461,-0.0833666201593654,pLoF,4183906688,4,183906688,
HS6ST2,ENSG00000171004,0.342480507705629,0.377619835186051,0.317831738293233,-0.00716850655631176,pLoF,23132628209,X,132628209,
SIGLEC11,ENSG00000161640,0.342499586987429,0.216372104175851,0.623622542075438,-0.0129535246058201,pLoF,19049949849,19,49949849,
PHYHD1,ENSG00000175287,0.342552141371864,0.212323619679948,0.309230898440132,-0.0267546139610364,pLoF,9128916413,9,128916413,
SEL1L,ENSG00000071537,0.342607957228161,0.211503868233816,0.70986987977591,0.08148456439454,pLoF,14081476888,14,81476888,
C4BPA,ENSG00000123838,0.342636530327112,0.21959667363539,0.219730678351,0.0380821908809944,pLoF,1207099718,1,207099718,
DAW1,ENSG00000123977,0.342718337875682,0.213772451109033,0.274867077837642,-0.0353035480452405,pLoF,2227870298,2,227870298,
KLK10,ENSG00000129451,0.342773890954687,0.891548634007343,0.243331141690504,0.00464156202441972,pLoF,19051009086,19,51009086,
AURKA,ENSG00000087586,0.342849880513713,0.328013297129731,0.237551160695779,-0.0225601564212591,pLoF,20056365007,20,56365007,
ZNF710,ENSG00000140548,0.342886390547737,0.211694467951754,0.870626681212302,-0.0814668031852033,pLoF,15090045254,15,90045254,
CHD9,ENSG00000177200,0.342889231096455,0.205141692467761,0.655299199488341,0.0501734842678878,pLoF,16053156007,16,53156007,
KRTAP1-4,ENSG00000204887,0.342947097430619,0.274420689936131,0.274024456579987,0.0569261941547778,pLoF,17041026537,17,41026537,
ANKRD39,ENSG00000213337,0.343068616754177,0.213990083101762,0.713536139807078,-0.0594914429280176,pLoF,2096843881,2,96843881,
AC118281.1,ENSG00000288380,0.343112634105449,0.249255858075542,0.317063439256931,-0.140606488937806,pLoF,4001394361,4,1394361,
COTL1,ENSG00000103187,0.343237342390892,0.224168493145231,0.534048923043976,0.0792633897313151,pLoF,16084566814,16,84566814,
MROH5,ENSG00000226807,0.343244447181295,0.933564168123913,0.210127242245371,0.000729375769333465,pLoF,8141430853,8,141430853,
BFSP1,ENSG00000125864,0.343281541257073,0.288153584530133,0.290264321631383,0.0112826172313546,pLoF,20017494002,20,17494002,
SPPL2B,ENSG00000005206,0.343347941454304,0.713417246146343,0.208671018511915,-0.017557610809751,pLoF,19002324084,19,2324084,
INTU,ENSG00000164066,0.343419477243607,0.222640227341995,0.218607630810857,-0.0211619282734438,pLoF,4127632939,4,127632939,
EPS15L1,ENSG00000127527,0.343463784534526,0.212899176921484,0.574495258551179,0.0717217866818827,pLoF,19016355584,19,16355584,
KRTAP9-3,ENSG00000204873,0.343481833565761,0.240419053583316,0.498008080897983,0.0365452131512896,pLoF,17041232335,17,41232335,
SETDB1,ENSG00000143379,0.343494573606961,0.212118213585711,0.792368239586862,-0.081382423936797,pLoF,1150927642,1,150927642,
SLC7A6OS,ENSG00000103061,0.343495009925594,0.217273966888274,0.784625105420056,0.086943524134676,pLoF,16068294673,16,68294673,
KLC3,ENSG00000104892,0.343515787513542,0.915864133938637,0.204321803184999,0.00130167454056288,pLoF,19045345416,19,45345416,
ANLN,ENSG00000011426,0.343552954172351,0.239890069147031,0.226251346697002,0.0151682203186994,pLoF,7036389875,7,36389875,
FNTA,ENSG00000168522,0.343600360505363,0.20859878453369,0.478625732924912,-0.058007432476447,pLoF,8043056227,8,43056227,
LONRF2,ENSG00000170500,0.34373421049,0.21009665263983,0.374346152105492,0.0720862003577837,pLoF,2100284218,2,100284218,
C1orf112,ENSG00000000460,0.343751116386657,0.477146203373065,0.216042933439451,0.0119477593442639,pLoF,1169792498,1,169792498,
SUMF2,ENSG00000129103,0.343796390499038,0.284669832933671,0.221186834723577,0.0343191716148263,pLoF,7056059537,7,56059537,
PTPRK,ENSG00000152894,0.343832435985736,0.207725822866227,0.928480258583889,-0.0655575821314927,pLoF,6127970177,6,127970177,
VWA5B2,ENSG00000145198,0.343865425787403,0.211074108607086,0.857256009061,-0.0201097856769157,pLoF,3184230430,3,184230430,
TSSC4,ENSG00000184281,0.343879648912314,0.22898373341226,0.526616013350188,-0.0476607910004417,pLoF,11002395835,11,2395835,
TRAPPC2B,ENSG00000256060,0.343880045483847,0.23126973117962,0.536844202321435,-0.0533751589756205,pLoF,19057364771,19,57364771,
TRIM55,ENSG00000147573,0.343941885871297,0.204540922698325,0.882459572418684,0.0338093227909655,pLoF,8066127183,8,66127183,
BUD13,ENSG00000137656,0.343996486420864,0.207797450650644,0.583660013804247,0.0384384993801547,pLoF,11116748424,11,116748424,
FOCAD,ENSG00000188352,0.344005790412408,0.460986156853503,0.201036286976971,0.00985904436329902,pLoF,9020715312,9,20715312,
TADA2A,ENSG00000276234,0.344021650030025,0.20657772132184,0.393946732647568,-0.0419711329173741,pLoF,17037406177,17,37406177,
VEGFB,ENSG00000173511,0.344066773999379,0.900788934127298,0.224888261914397,0.00370002660729774,pLoF,11064229538,11,64229538,
SLC4A1AP,ENSG00000163798,0.344117097442239,0.207551882632436,0.852737518136358,-0.0233755072186089,pLoF,2027660857,2,27660857,
KRTAP20-1,ENSG00000244624,0.344139649065357,0.252915890515954,0.355302439816831,0.0658152375526737,pLoF,21030613507,21,30613507,
HPSE2,ENSG00000172987,0.344184336532452,0.24339385595346,0.570427814405829,-0.0185984794463527,pLoF,10098459495,10,98459495,
SPICE1,ENSG00000163611,0.344348796680486,0.208208852476222,0.677024917689411,0.0241455144533044,pLoF,3113441308,3,113441308,
ETV2,ENSG00000105672,0.344367382759875,0.955825290489126,0.273091505270022,0.000528143951529966,pLoF,19035637077,19,35637077,
YTHDC2,ENSG00000047188,0.344391388022883,0.210792376412172,0.919131340107416,-0.0763720590204945,pLoF,5113513788,5,113513788,
CD164,ENSG00000135535,0.344393782586003,,,,pLoF,6109368209,6,109368209,
CYP2A7,ENSG00000198077,0.344504444357746,0.209998886932259,0.422788968936992,0.0251928384461655,pLoF,19040875558,19,40875558,
ITM2B,ENSG00000136156,0.3445671000703,0.217125766714271,0.503291929607323,0.0805101492761665,pLoF,13048233320,13,48233320,
HMGCS2,ENSG00000134240,0.344569307217216,0.211670545695021,0.974373078490325,-0.0271843266793827,pLoF,1119743002,1,119743002,
PROCR,ENSG00000101000,0.344612761135469,0.836676653335742,0.217062655535777,-0.00833160877897509,pLoF,20035172087,20,35172087,
TGFBRAP1,ENSG00000135966,0.344651410548835,0.690943556586074,0.220034372138046,-0.0258777277454999,pLoF,2105267263,2,105267263,
SLC25A45,ENSG00000162241,0.344662118499719,0.214086555910851,0.651439144698229,0.0331149271944274,pLoF,11065376292,11,65376292,
CDC42BPA,ENSG00000143776,0.344706804911059,,,,pLoF,1226984866,1,226984866,
ABCD3,ENSG00000117528,0.34473412904596,0.351892175881426,0.208485169216402,0.0335014445901978,pLoF,1094418419,1,94418419,
PCED1A,ENSG00000132635,0.344808597352081,0.213074719859688,0.704992229304135,-0.0327078455932966,pLoF,20002835347,20,2835347,
MAPKAPK5,ENSG00000089022,0.344928447678497,0.25021258731493,0.219057439499905,-0.0887166191319421,pLoF,12111842660,12,111842660,
OR5C1,ENSG00000148215,0.344993196096756,0.250757565375514,0.268401077645839,-0.140165780419278,pLoF,9122788837,9,122788837,
GOLGA5,ENSG00000066455,0.34500400672734,0.210973995256413,0.595468578193889,0.0719434054517153,pLoF,14092797393,14,92797393,
MKNK2,ENSG00000099875,0.345130966713377,0.206619506303895,0.490662807098671,-0.0404840457289468,pLoF,19002037688,19,2037688,
TNNI1,ENSG00000159173,0.345230696307061,0.223237255628954,0.52774124294066,0.0939827068981312,pLoF,1201399212,1,201399212,
CLPSL2,ENSG00000196748,0.345250976510569,,,,pLoF,6035776538,6,35776538,
BTG4,ENSG00000137707,0.345480250600607,0.244403556265312,0.300185264315785,0.0321862617152678,pLoF,11111494798,11,111494798,
ZNF160,ENSG00000170949,0.345524586860677,0.232924504374469,0.500614544036266,-0.118834198024043,pLoF,19053067950,19,53067950,
ACOX2,ENSG00000168306,0.345667319818297,0.262835143313816,0.518858434269646,0.00931294398958076,pLoF,3058500913,3,58500913,
TPTE,ENSG00000274391,0.345675807733724,0.68704467328686,0.22850361626125,-0.00229595758727039,pLoF,21010538551,21,10538551,
MAP1A,ENSG00000166963,0.345688047907406,0.234913652786598,0.226506318807631,-0.0401983625166095,pLoF,15043517611,15,43517611,
MKRN2OS,ENSG00000225526,0.345756399009145,0.234569400682191,0.419305075375382,-0.0257790059337128,pLoF,3012540062,3,12540062,
TSPAN7,ENSG00000156298,0.345776633568919,,,,pLoF,23038561512,X,38561512,
CD96,ENSG00000153283,0.345785537530753,0.209121028743079,0.626564820424327,0.026141063627964,pLoF,3111542180,3,111542180,
ZKSCAN3,ENSG00000189298,0.345998338448081,0.228227167089276,0.56837758508524,-0.0262564332911545,pLoF,6028359473,6,28359473,
MARVELD1,ENSG00000155254,0.345998984117986,0.231293610475884,0.594721081045918,-0.0487122644302308,pLoF,10097713882,10,97713882,
TTL,ENSG00000114999,0.346024399585489,0.422198997158543,0.229199373049235,0.0437869870200346,pLoF,2112482234,2,112482234,
PDZRN3,ENSG00000121440,0.346099436048101,0.559075722866444,0.212092132869832,0.0170505827686798,pLoF,3073383287,3,73383287,
RAB2A,ENSG00000104388,0.346125008877391,0.251669928044667,0.300898527131908,-0.139911249423878,pLoF,8060517105,8,60517105,
ANKRD65,ENSG00000235098,0.346144697580274,0.210553666690163,0.274991782759289,0.0314522583589938,pLoF,1001419003,1,1419003,
SERPINA12,ENSG00000165953,0.34619951613327,0.351538877907517,0.270442236794605,0.00507097991191016,pLoF,14094487285,14,94487285,
HOXA9,ENSG00000078399,0.346237311234511,0.239192573641348,0.713269123170142,-0.0345522250440396,pLoF,7027163561,7,27163561,
WFDC9,ENSG00000180205,0.346256768599703,0.251712585498777,0.473012389221607,0.139929499408174,pLoF,20045608022,20,45608022,
TMEM273,ENSG00000204161,0.346459455331046,0.219052347842756,0.367485218242372,-0.0588415518661917,pLoF,10049155780,10,49155780,
CRLF2,ENSG00000205755,0.346495333071437,0.251028992571261,0.298186936528934,-0.0232547192072049,pLoF,23001196666,X,1196666,
C19orf47,ENSG00000160392,0.346625370122914,0.448843353682133,0.228208837697728,0.0461989746754005,pLoF,19040321149,19,40321149,
AGBL3,ENSG00000146856,0.346949801274495,0.482831087452503,0.219397341450706,-0.033607385845038,pLoF,7134987886,7,134987886,
AC005702.1,ENSG00000267318,0.346971400146124,,,,pLoF,17059936149,17,59936149,
PATE2,ENSG00000196844,0.34697919346847,0.223709303214396,0.295377010055299,0.0664871444019016,pLoF,11125777277,11,125777277,
SMYD4,ENSG00000186532,0.347026401307517,0.233313113262039,0.232833729561873,0.0111713755244577,pLoF,17001774953,17,1774953,
LGALS9,ENSG00000168961,0.347036807762188,0.215001850920398,0.796643583699639,-0.0293910152643152,pLoF,17027631141,17,27631141,
CHST14,ENSG00000169105,0.347101716511678,0.232990603316372,0.512777171355955,0.102934116724455,pLoF,15040465985,15,40465985,
PRL,ENSG00000172179,0.347120847646621,0.347268936910896,0.215575985543209,0.044978528562684,pLoF,6022287315,6,22287315,
TOE1,ENSG00000132773,0.347239855192464,0.270966278827486,0.209353153831987,-0.0274564230890289,pLoF,1045339772,1,45339772,
ADAM18,ENSG00000168619,0.347258713668893,0.215294650522814,0.780641492410778,-0.0152395415516912,pLoF,8039584536,8,39584536,
ELK1,ENSG00000126767,0.347623957786336,,,,pLoF,23047636779,X,47636779,
ZBTB41,ENSG00000177888,0.347662767724733,0.259709573990332,0.210740433005251,0.0561386048347483,pLoF,1197159277,1,197159277,
OBP2A,ENSG00000122136,0.347801237177972,0.239985653095844,0.538198292148303,-0.0492458419384666,pLoF,9135546160,9,135546160,
SOX13,ENSG00000143842,0.348043044613617,0.210903449338581,0.38067550816192,-0.0598865802392462,pLoF,1204112852,1,204112852,
TRIM64C,ENSG00000214891,0.348135032102537,0.332978030173757,0.222969752829642,-0.0267598039522708,pLoF,11049053570,11,49053570,
C16orf46,ENSG00000166455,0.348163466540583,0.892718058483489,0.253293150047333,0.0160605609980426,pLoF,16081060980,16,81060980,
C1QTNF2,ENSG00000145861,0.34816687854609,0.885320881808874,0.224830244830154,0.00522022222934534,pLoF,5160349057,5,160349057,
PRKRIP1,ENSG00000128563,0.348361026809102,0.223141178879539,0.739233629031972,-0.0420803474245412,pLoF,7102366020,7,102366020,
DNMT1,ENSG00000130816,0.34840355130607,,,,pLoF,19010133569,19,10133569,
KIF26A,ENSG00000066735,0.348596547391894,0.206148878005366,0.495056976879834,0.0445362728716139,pLoF,14104138630,14,104138630,
ARL6IP6,ENSG00000177917,0.348724034497707,0.225726213921572,0.610658840980539,-0.093480176572858,pLoF,2152715904,2,152715904,
AL662884.4,ENSG00000285085,0.348880645786152,0.254807930060541,0.34945014984107,-0.0983126530914574,pLoF,6032149147,6,32149147,
CYP2D7,ENSG00000205702,0.348974555888515,0.210512012099959,0.976196191211855,-0.0203855982349334,pLoF,22042140250,22,42140250,
TMEM53,ENSG00000126106,0.349042747632414,0.86528146839724,0.218529683578691,-0.0118374421718294,pLoF,1044649598,1,44649598,
FGD2,ENSG00000146192,0.349058076646895,0.212856117818199,0.959206544805626,-0.0324618257715561,pLoF,6037005742,6,37005742,
LEAP2,ENSG00000164406,0.34915939951569,0.233694101260158,0.256601470729358,-0.102730293521139,pLoF,5132873647,5,132873647,
CUBN,ENSG00000107611,0.349255706517928,0.441682174740598,0.209908137736852,-0.00554917329768358,pLoF,10016824945,10,16824945,
A2M,ENSG00000175899,0.349324468774062,0.203668255416352,0.78103381473307,0.0304466102922216,pLoF,12009067761,12,9067761,
STK35,ENSG00000125834,0.349331101829948,0.3734898150349,0.218967985714515,-0.0361982747170061,pLoF,20002101750,20,2101750,
ABLIM2,ENSG00000163995,0.349428614803897,0.231283773521225,0.306328323033824,-0.0596824343911502,pLoF,4007966937,4,7966937,
GAGE10,ENSG00000215274,0.34950192486351,0.305897885644528,0.421244728257092,0.00732020384037996,pLoF,23049304794,X,49304794,
BBS4,ENSG00000140463,0.349574398474618,0.378920942609817,0.209566885015195,0.0229118936708785,pLoF,15072686146,15,72686146,
FAM216B,ENSG00000179813,0.349578227207378,0.302238644283971,0.363011251453892,-0.0334099204656362,pLoF,13042784014,13,42784014,
PROSER2,ENSG00000148426,0.349702280437965,0.702151649166381,0.221859299708184,-0.0114809789421067,pLoF,10011851971,10,11851971,
CDHR5,ENSG00000099834,0.349819208701692,0.21151617833079,0.46095258613917,-0.022390943503818,pLoF,11000611583,11,611583,
AL672142.1,ENSG00000251184,0.349830407163993,,,,pLoF,9128936482,9,128936482,
LDLRAD1,ENSG00000203985,0.349834345578246,0.577429166671934,0.214380406263575,0.0188483679178865,pLoF,1054008905,1,54008905,
EPHA2,ENSG00000142627,0.349891942592625,0.204704974618654,0.431885491961962,0.0355191199899034,pLoF,1016125149,1,16125149,
FLOT2,ENSG00000132589,0.350032960661853,0.217052985604913,0.26056778314496,-0.0355318359857833,pLoF,17028879280,17,28879280,
AC104389.6,ENSG00000284931,0.350037945829289,0.370084908826251,0.292780155281852,-0.0355677658232023,pLoF,11005248251,11,5248251,
HDAC1,ENSG00000116478,0.350038388050976,0.230626441988033,0.747304126380571,-0.0731895555221992,pLoF,1032292089,1,32292089,
TMX2,ENSG00000213593,0.350135036847684,0.218968632064886,0.44459368212694,0.0547916421278545,pLoF,11057711850,11,57711850,
BMP4,ENSG00000125378,0.3501576781369,,,,pLoF,14053949944,14,53949944,
DCAF7,ENSG00000136485,0.350314429921104,0.489812167235864,0.222050031305941,0.0486213425929151,pLoF,17063545525,17,63545525,
CRMP1,ENSG00000072832,0.350325557386324,0.228007342564124,0.674953121996947,0.104038104613084,pLoF,4005821679,4,5821679,
PTGR1,ENSG00000106853,0.350473596396001,0.502594205622768,0.237763873630634,-0.00830979915062466,pLoF,9111562866,9,111562866,
SH3GLB2,ENSG00000148341,0.350632038762043,0.216488089411806,0.753401379523675,-0.0615832367425877,pLoF,9129003042,9,129003042,
NOP16,ENSG00000048162,0.350638340915013,0.281290946797198,0.27921772417069,-0.0561345724265197,pLoF,5176383890,5,176383890,
SAMD13,ENSG00000203943,0.350752545108843,0.844981040550911,0.232981461755525,0.00812036471438652,pLoF,1084298435,1,84298435,
TYSND1,ENSG00000156521,0.350803510334091,0.216881452284603,0.602798646062038,-0.0280232735551489,pLoF,10070139843,10,70139843,
LEUTX,ENSG00000213921,0.350805189071738,,,,pLoF,19039784567,19,39784567,
TMEM165,ENSG00000134851,0.350929084180658,0.222620246870006,0.270309571897359,-0.0702544432554831,pLoF,4055396101,4,55396101,
VTCN1,ENSG00000134258,0.351033878091692,0.22526375827143,0.597316700703352,-0.0661955409515124,pLoF,1117147546,1,117147546,
SNX13,ENSG00000071189,0.351110527278847,0.22164734144829,0.750096034751379,-0.037293485843355,pLoF,7017793955,7,17793955,
SLC49A3,ENSG00000169026,0.351253269799348,0.22943551798307,0.770961465978459,0.0172440479244189,pLoF,4000681831,4,681831,
SERPINB9,ENSG00000170542,0.351273024458498,0.397810596994293,0.266692105979151,0.0162928106904252,pLoF,6002890083,6,2890083,
SAP30,ENSG00000164105,0.35137597987868,0.255867540901553,0.500321490190363,-0.138633133713771,pLoF,4173371062,4,173371062,
CCDC126,ENSG00000169193,0.351468385350141,0.300556175182868,0.25593361673724,0.126257077673906,pLoF,7023611290,7,23611290,
EPS8,ENSG00000151491,0.351558396417915,0.212861861982918,0.940840945927113,-0.0399317412509137,pLoF,12015621303,12,15621303,
VTI1B,ENSG00000100568,0.351586776654216,0.878523106017101,0.215260266895033,0.0059839175123464,pLoF,14067642113,14,67642113,
SLIT1,ENSG00000187122,0.351820183252685,0.982886111513777,0.208777301064474,-0.000458235592576797,pLoF,10097001057,10,97001057,
